Unnamed: 0,uf,cod_municipio,municipio,cnpj,farmacia,endereco,bairro,data_credenciamento,tem_numero,geocode_status,endereco_completo,lat,lng
,SP,3519055,HOLAMBRA,68.115.724/0001-14,DROGARIA POPULAR IMIGRANTE LTDA,RUA HENDRIKX 112,PARQUE RESIDENCIAL DOS IMIGRANTES,2013-01-08 00:00:00,True,pendente,"RUA HENDRIKX 112, PARQUE RESIDENCIAL DOS IMIGRANTES, HOLAMBRA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,03.443.174/0001-17,DROGARIA HORTOLANDIA LTDA,R LUIZ CAMILO DE CAMARGO 99,VILA SAO FRANCISCO,2006-08-01 00:00:00,True,pendente,"R LUIZ CAMILO DE CAMARGO 99, VILA SAO FRANCISCO, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,04.653.901/0001-33,EDUARDO ANTONIO NUNES HORTOLANDIA,R CATULO DA PAIXAO CEARENSE 153,JARDIM SAO BENTO,2014-07-28 00:00:00,True,pendente,"R CATULO DA PAIXAO CEARENSE 153, JARDIM SAO BENTO, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,05.693.408/0001-00,PRATICA PRESTADORA ADMINISTRATIVA LTDA,"R. ANTONIO FERNANDES LEITE, Nº 312 B",JARDIM SANTA IZABEL,2014-02-20 00:00:00,True,pendente,"R. ANTONIO FERNANDES LEITE, Nº 312 B, JARDIM SANTA IZABEL, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,09.420.087/0001-20,D. O. DE LIMA - DROGARIA,ARMELINDA ESPURIO DA SILVA,JD NOSSA SENHORA DE FATIMA,2009-08-07 10:22:52,False,sem_numero,"ARMELINDA ESPURIO DA SILVA, JD NOSSA SENHORA DE FATIMA, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,10.990.594/0001-89,DAVID NASCIMENTO DROGARIA,R ALBERTO MUNIZ DA SILVA 205,JARDIM SUMAREZINHO,2011-09-29 00:00:00,True,pendente,"R ALBERTO MUNIZ DA SILVA 205, JARDIM SUMAREZINHO, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,11.074.096/0001-59,DROGARIA ALMEIDA RESENDE LTDA,R PEDRO PEREIRA DOS SANTOS 248,JARDIM MIRANTE DE SUMARE,2010-06-30 00:00:00,True,pendente,"R PEDRO PEREIRA DOS SANTOS 248, JARDIM MIRANTE DE SUMARE, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,12.504.765/0001-48,DROGA FLORA MEDICAMENTOS E PERFUMARIA LTDA,R RIO DE CONTAS 201,JARDIM INTERLAGOS,2014-05-13 00:00:00,True,pendente,"R RIO DE CONTAS 201, JARDIM INTERLAGOS, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,12.725.589/0001-74,PAULO LOPES JUNIOR FARMACEUTICOS,R FERNANDO DE NORONHA 223,JARDIM NOVA EUROPA,2014-10-24 00:00:00,True,pendente,"R FERNANDO DE NORONHA 223, JARDIM NOVA EUROPA, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,13.546.469/0001-72,J A BEZERRA,CECILIO NUNES DA SILVA,JARDIM NOSSA SENHORA AUXILIADORA,2012-12-19 00:00:00,False,sem_numero,"CECILIO NUNES DA SILVA, JARDIM NOSSA SENHORA AUXILIADORA, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,14.914.805/0001-55,DROGARIA DROGA MAIS POPULAR LTDA,"AVENIDA CECILIO NUNES DA SILVA, 370",JD NOSSA SENHORA AUXILIADORA,2014-05-28 00:00:00,True,pendente,"AVENIDA CECILIO NUNES DA SILVA, 370, JD NOSSA SENHORA AUXILIADORA, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,15.196.194/0001-10,CL ANJOS DROGARIA LTDA,R JOSE AGOSTINHO 867,JARDIM SANTANA,2013-01-04 00:00:00,True,pendente,"R JOSE AGOSTINHO 867, JARDIM SANTANA, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,15.385.011/0001-04,DROGARIA BRULINE LTDA,R FLOR DE LIZ 15,JARDIM SAO SEBASTIAO,2014-09-29 00:00:00,True,pendente,"R FLOR DE LIZ 15, JARDIM SAO SEBASTIAO, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,15.839.321/0005-85,DROGARIA SUPER POPULAR HORTOLANDIA S.A,"RUA LUIZ CAMILO DE CAMARGO, 612",LOTEAMENTO REMANSO CAMPINEIRO,2014-06-10 00:00:00,True,pendente,"RUA LUIZ CAMILO DE CAMARGO, 612, LOTEAMENTO REMANSO CAMPINEIRO, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,15.839.321/0009-09,DROGARIA SUPER POPULAR HORTOLANDIA S.A,AV TARSILA DO AMARAL 600,JARDIM AMANDA II,2014-10-01 00:00:00,True,pendente,"AV TARSILA DO AMARAL 600, JARDIM AMANDA II, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,16.887.708/0001-46,FARMAVILAS DROGARIA LTDA,AV ANTONIO FERREIRA 416,VILA INEMA,2014-11-18 00:00:00,True,pendente,"AV ANTONIO FERREIRA 416, VILA INEMA, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,52.318.326/0006-70,FARMACIA CONTEMPORANEA LTDA,"AVENIDA SANTANA, 1100",JARDIM AMANDA I,2013-01-02 00:00:00,True,pendente,"AVENIDA SANTANA, 1100, JARDIM AMANDA I, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,54.375.647/0060-87,DROGAL FARMACEUTICA LTDA,R LUIZ CAMILO DE CAMARGO 689,LOTEAMENTO REMANSO CAMPINEIRO,2006-03-29 00:00:00,True,pendente,"R LUIZ CAMILO DE CAMARGO 689, LOTEAMENTO REMANSO CAMPINEIRO, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,54.375.647/0109-47,DROGAL FARMACEUTICA LTDA,"R. ANTONIO FERNANDES LEITE, Nº 360",SANTA IZABEL,2014-03-14 00:00:00,True,pendente,"R. ANTONIO FERNANDES LEITE, Nº 360, SANTA IZABEL, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,54.375.647/0117-57,DROGAL FARMACEUTICA LTDA,AV BRASIL 490,JARDIM AMANDA II,2014-03-19 00:00:00,True,pendente,"AV BRASIL 490, JARDIM AMANDA II, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,54.375.647/0130-24,DROGAL FARMACEUTICA LTDA,R ANTONIO NELSON BARBOSA 246,JARDIM DO BOSQUE,2014-03-14 00:00:00,True,pendente,"R ANTONIO NELSON BARBOSA 246, JARDIM DO BOSQUE, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,55.480.149/0001-07,DROGARIA DROGALANDIA LTDA,AV THEREZA ANA CECON BREDA 60,VILA SAO PEDRO,2015-03-05 00:00:00,True,pendente,"AV THEREZA ANA CECON BREDA 60, VILA SAO PEDRO, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,58.195.413/0035-06,DROGAN DROGARIAS LTDA,R LUIZ CAMILO DE CAMARGO 663,LOTEAMENTO REMANSO CAMPINEIRO,2013-01-11 00:00:00,True,pendente,"R LUIZ CAMILO DE CAMARGO 663, LOTEAMENTO REMANSO CAMPINEIRO, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,60.604.832/0001-49,SIMEC FARMA DROGARIA LTDA,"AVENIDA BRASIL, 111",JARDIM AMANDA I,2015-07-17 00:00:00,True,pendente,"AVENIDA BRASIL, 111, JARDIM AMANDA I, HORTOLANDIA, SP, Brasil",,
,SP,3519071,HORTOLANDIA,61.412.110/0574-24,DROGARIA SAO PAULO S.A.,R LUIZ CAMILO DE CAMARGO 492,LOTEAMENTO REMANSO CAMPINEIRO,2014-09-26 00:00:00,True,pendente,"R LUIZ CAMILO DE CAMARGO 492, LOTEAMENTO REMANSO CAMPINEIRO, HORTOLANDIA, SP, Brasil",,
,SP,3519105,IACANGA,00.648.244/0001-85,NICOLIN & LIRA LTDA,R DAS AZALEIAS 104,JARDIM DAS FLORES,2010-03-31 09:12:02,True,pendente,"R DAS AZALEIAS 104, JARDIM DAS FLORES, IACANGA, SP, Brasil",,
,SP,3519105,IACANGA,02.032.586/0001-00,GISELLE LAJUSTICA JANCANTI LTDA.,R RODRIGO DE CAMPOS 575,CENTRO,2011-08-16 00:00:00,True,pendente,"R RODRIGO DE CAMPOS 575, CENTRO, IACANGA, SP, Brasil",,
,SP,3519204,IACRI,12.870.379/0001-70,DROGALIRA 10 COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,AVE JUREMA 1155,CENTRO,2011-07-11 00:00:00,True,pendente,"AVE JUREMA 1155, CENTRO, IACRI, SP, Brasil",,
,SP,3519204,IACRI,13.089.707/0001-68,PACANARO & BETINELI LTDA,AVE JUREMA 1084,CENTRO,2011-09-22 00:00:00,True,pendente,"AVE JUREMA 1084, CENTRO, IACRI, SP, Brasil",,
,SP,3519253,IARAS,04.225.478/0001-70,DROGA VIDA IARAS LTDA,SAO BENEDITO,SAO BENEDITO,2010-03-24 00:00:00,False,sem_numero,"SAO BENEDITO, SAO BENEDITO, IARAS, SP, Brasil",,
,SP,3519253,IARAS,08.339.597/0001-05,E.R.DA SILVA DROGARIA LTDA,"RUA GONCALVES JUNIOR, 278",CENTRO,2011-07-27 00:00:00,True,pendente,"RUA GONCALVES JUNIOR, 278, CENTRO, IARAS, SP, Brasil",,
,SP,3519253,IARAS,16.782.824/0003-62,ERIC RAPHAEL DA SILVA FARMACIA E MANIPULACAO,"RUA GONCALVES JUNIOR, 197 - B",CENTRO,2014-01-29 00:00:00,True,pendente,"RUA GONCALVES JUNIOR, 197 - B, CENTRO, IARAS, SP, Brasil",,
,SP,3519303,IBATE,04.802.287/0001-24,IBAPHARMA FARMACIA E MANIPULACAO IBATE LTDA,"RUA SANTA IRIA, 458",CENTRO,2011-12-09 00:00:00,True,pendente,"RUA SANTA IRIA, 458, CENTRO, IBATE, SP, Brasil",,
,SP,3519303,IBATE,10.716.671/0001-07,LIGEIRO E RIMOLDI DROGARIA LTDA,RUA ARARAQUARA 233,JARDIM CRUZADO,2011-07-13 00:00:00,True,pendente,"RUA ARARAQUARA 233, JARDIM CRUZADO, IBATE, SP, Brasil",,
,SP,3519303,IBATE,11.589.724/0001-39,DROGA VITHA MEDICAMENTOS E PERFUMARIA LTDA,RUA DOMINGOS CARDOSO 440,SAO BENEDITO,2011-09-14 00:00:00,True,pendente,"RUA DOMINGOS CARDOSO 440, SAO BENEDITO, IBATE, SP, Brasil",,
,SP,3519303,IBATE,19.010.052/0001-77,FABIO ROBERTO DE MONTI & CIA LTDA,AVE SAO JOAO 943,CENTRO,2014-10-30 00:00:00,True,pendente,"AVE SAO JOAO 943, CENTRO, IBATE, SP, Brasil",,
,SP,3519303,IBATE,49.161.532/0001-08,CAVICHIOLI E CAVICHIOLI LTDA,RUA VISCONDE DE PELOTAS 591,CENTRO,2008-07-07 11:23:55,True,pendente,"RUA VISCONDE DE PELOTAS 591, CENTRO, IBATE, SP, Brasil",,
,SP,3519303,IBATE,50.028.232/0001-26,LIGEIRO FARMA DROGARIA LTDA,AVE SAO JOAO 1266,CENTRO,2009-09-03 00:00:00,True,pendente,"AVE SAO JOAO 1266, CENTRO, IBATE, SP, Brasil",,
,SP,3519303,IBATE,58.273.046/0001-64,MAURO D.L. BELLI & CIA LTDA,RUA VISCONDE DE PELOTAS 1083,SANTA TEREZINHA,2010-12-23 17:36:55,True,pendente,"RUA VISCONDE DE PELOTAS 1083, SANTA TEREZINHA, IBATE, SP, Brasil",,
,SP,3519402,IBIRA,01.236.336/0001-10,VALERIO LUIS CASEMIRO & CIA LTDA,AVE ANTONIO PEDROSO DE BARROS 579,CENTRO,2011-09-09 00:00:00,True,pendente,"AVE ANTONIO PEDROSO DE BARROS 579, CENTRO, IBIRA, SP, Brasil",,
,SP,3519402,IBIRA,05.040.890/0001-89,DROGARIA TAVARES DE IBIRA LTDA,NOVE DE JULHO,CENTRO,2009-08-07 09:53:57,False,sem_numero,"NOVE DE JULHO, CENTRO, IBIRA, SP, Brasil",,
,SP,3519402,IBIRA,13.407.946/0001-19,DROGARIA IBIRAENSE LTDA,PRA 09 DE JULHO 486,CENTRO,2013-01-02 00:00:00,True,pendente,"PRA 09 DE JULHO 486, CENTRO, IBIRA, SP, Brasil",,
,SP,3519402,IBIRA,14.545.034/0001-76,MOREIRA & MOREIRA IBIRA LTDA,"AVENIDA ADRIANO PINHA MAIA, 377",CENTRO,2013-01-09 00:00:00,True,pendente,"AVENIDA ADRIANO PINHA MAIA, 377, CENTRO, IBIRA, SP, Brasil",,
,SP,3519402,IBIRA,39.015.375/0001-60,DROGARIA BOM JESUS DE IBIRA LTDA.,RUA CEL JONAS G GONZAGA 1154,CENTRO,2009-06-19 16:35:46,True,pendente,"RUA CEL JONAS G GONZAGA 1154, CENTRO, IBIRA, SP, Brasil",,
,SP,3519402,IBIRA,66.038.696/0001-53,VAG TAVARES DROGARIA SAO BENEDITO DE IBIRA LTDA,RUA EUGENIA TEODORO FARIAS 905,SAO BENEDITO,2010-03-19 15:09:28,True,pendente,"RUA EUGENIA TEODORO FARIAS 905, SAO BENEDITO, IBIRA, SP, Brasil",,
,SP,3519501,IBIRAREMA,49.254.550/0001-26,DROGARIA NEGRAO LTDA,PRA FRANCISCO DUARTE 181,CENTRO,2010-12-23 00:00:00,True,pendente,"PRA FRANCISCO DUARTE 181, CENTRO, IBIRAREMA, SP, Brasil",,
,SP,3519501,IBIRAREMA,53.590.956/0001-57,LEONARDO & LEONARDO DROGARIA LTDA,R FRANCISCO JOSE DA SILVA ONCA 247,JARDIM SILVIO ZIGLIO,2013-10-23 00:00:00,True,pendente,"R FRANCISCO JOSE DA SILVA ONCA 247, JARDIM SILVIO ZIGLIO, IBIRAREMA, SP, Brasil",,
,SP,3519600,IBITINGA,00.154.801/0001-01,PAULO CESAR ZAPATA & CIA LTDA,R EMILIO CARLOS 295,VILA SANTA TEREZA,2008-05-28 10:50:00,True,pendente,"R EMILIO CARLOS 295, VILA SANTA TEREZA, IBITINGA, SP, Brasil",,
,SP,3519600,IBITINGA,08.798.320/0001-40,RR SGARBI FARMACIA DE MANIPULACAO LTDA,AV DOM PEDRO II 1000,CENTRO,2011-10-11 00:00:00,True,pendente,"AV DOM PEDRO II 1000, CENTRO, IBITINGA, SP, Brasil",,
,SP,3519600,IBITINGA,08.882.768/0001-48,DAVID FARMACIA DE MANIPULACAO LTDA,"RUA PEREIRA LANDIM, 511",CENTRO,2012-12-27 00:00:00,True,pendente,"RUA PEREIRA LANDIM, 511, CENTRO, IBITINGA, SP, Brasil",,
,SP,3519600,IBITINGA,09.423.199/0001-35,LARISSA SCAQUETTI & CIA. LTDA.,AV ENGENHEIRO IVANIL FRANCISCHINI 08-581,JARDIM DAS PAINEIRAS,2011-03-24 00:00:00,True,pendente,"AV ENGENHEIRO IVANIL FRANCISCHINI 08-581, JARDIM DAS PAINEIRAS, IBITINGA, SP, Brasil",,
,SP,3519600,IBITINGA,54.375.647/0099-30,DROGAL FARMACEUTICA LTDA,R TREZE DE MAIO 663,CENTRO,2012-10-10 00:00:00,True,pendente,"R TREZE DE MAIO 663, CENTRO, IBITINGA, SP, Brasil",,
,SP,3519600,IBITINGA,57.437.543/0001-98,DROGARIA SANTA CATARINA IBITINGA LTDA,R JOSE MARTINELLI CORREA 296,JARDIM IZOLINA,2011-07-12 00:00:00,True,pendente,"R JOSE MARTINELLI CORREA 296, JARDIM IZOLINA, IBITINGA, SP, Brasil",,
,SP,3519600,IBITINGA,58.431.164/0001-53,DROGARIA ESTRELLA GRANDE LTDA,R PRUDENTE DE MORAES 938,CENTRO,2007-09-18 17:14:41,True,pendente,"R PRUDENTE DE MORAES 938, CENTRO, IBITINGA, SP, Brasil",,
,SP,3519600,IBITINGA,61.585.865/0576-92,RAIA DROGASIL S/A,R PRUDENTE DE MORAES 737,CENTRO,2013-09-05 00:00:00,True,pendente,"R PRUDENTE DE MORAES 737, CENTRO, IBITINGA, SP, Brasil",,
,SP,3519600,IBITINGA,66.773.425/0001-41,AMELIA MARIA CAMPASSI,RUA CORONEL GERETO 955,CENTRO,2010-03-04 15:36:11,True,pendente,"RUA CORONEL GERETO 955, CENTRO, IBITINGA, SP, Brasil",,
,SP,3519600,IBITINGA,96.575.790/0001-02,FARMACIA FARMABENE LTDA,R JOSE CUSTODIO 501,CENTRO,2011-02-14 13:11:14,True,pendente,"R JOSE CUSTODIO 501, CENTRO, IBITINGA, SP, Brasil",,
,SP,3519709,IBIUNA,03.959.751/0001-28,ANA CECILIA RIBEIRO PORTO DA SILVA SOCIEDADE UNIPESSOAL LTDA.,RUA PREFEITO ANGELINO FALCI 75,CENTRO,2006-03-03 00:00:00,True,pendente,"RUA PREFEITO ANGELINO FALCI 75, CENTRO, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,04.044.140/0001-12,DROGARIA SAO CAMILO IBIUNA SOCIEDADE UNIPESSOAL LTDA.,AVE MARIA LA FARINA MILANI 301,CENTRO,2011-09-23 00:00:00,True,pendente,"AVE MARIA LA FARINA MILANI 301, CENTRO, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,05.229.953/0001-40,ISABEL CRISTINA DE OLIVEIRA DOMINGUES,VEREADOR BENEDITO DE CAMPOS,CENTRO,2010-10-14 15:33:49,False,sem_numero,"VEREADOR BENEDITO DE CAMPOS, CENTRO, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,05.563.433/0001-79,LEANDRO WELDER DE SIQUEIRA SOCIEDADE LTDA,AVE VEREADOR BENEDITO DE CAMPOS 300/4,CENTRO,2012-11-21 00:00:00,True,pendente,"AVE VEREADOR BENEDITO DE CAMPOS 300/4, CENTRO, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,05.563.433/0002-50,LEANDRO WELDER DE SIQUEIRA SOCIEDADE LTDA,RUA XV DE NOVEMBRO 400,CENTRO,2015-07-23 00:00:00,True,pendente,"RUA XV DE NOVEMBRO 400, CENTRO, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,07.685.223/0003-40,CARAMANTI & CARAMANTI LTDA,RUA PINDUCA SOARES Nº07,CENTRO,2008-08-11 00:00:00,True,pendente,"RUA PINDUCA SOARES Nº07, CENTRO, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,07.685.223/0032-85,CARAMANTI & CARAMANTI LTDA,RUA FORTUNATO ANTONIO DE CAMARGO 666,JARDIM NOVA IBIUNA,2014-01-22 00:00:00,True,pendente,"RUA FORTUNATO ANTONIO DE CAMARGO 666, JARDIM NOVA IBIUNA, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,08.662.756/0001-08,DROGARIA SAO CARLOS PARURU LTDA,RUA RAIMUNDO JOSE PEREIRA 330,BAIRRO PARURU,2014-11-12 00:00:00,True,pendente,"RUA RAIMUNDO JOSE PEREIRA 330, BAIRRO PARURU, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,08.698.757/0001-02,SACCON E QUEIROZ DROGARIA LTDA,RUA DR. GABRIEL MONTEIRO DA SILVA 855,CENTRO,2010-10-18 17:54:50,True,pendente,"RUA DR. GABRIEL MONTEIRO DA SILVA 855, CENTRO, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,13.411.692/0001-02,ROZI APARECIDA DOMINGUES SOARES MACHADO,"RUA PINDUCA SOARES, 273",CENTRO,2014-01-17 00:00:00,True,pendente,"RUA PINDUCA SOARES, 273, CENTRO, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,15.348.398/0001-29,DROGARIA FF GODINHO LTDA.,RUA PINDUCA SOARES 86,CENTRO,2012-12-19 00:00:00,True,pendente,"RUA PINDUCA SOARES 86, CENTRO, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,17.969.253/0001-70,OLIVEIRA & ANGELI SOLUCOES LTDA,"R PINDUCA SOARES, 274",CENTRO,2014-01-13 00:00:00,True,pendente,"R PINDUCA SOARES, 274, CENTRO, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,21.964.689/0001-44,FARMAVIDA POPULAR LOJA 02 LTDA.,RUA PINDUCA SOARES 191,CENTRO,2015-06-29 00:00:00,True,pendente,"RUA PINDUCA SOARES 191, CENTRO, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,45.492.436/0001-83,DROGAMATSU LTDA,RUA 15 DE NOVEMBRO 145,CENTRO,2009-11-10 15:05:01,True,pendente,"RUA 15 DE NOVEMBRO 145, CENTRO, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,45.722.204/0001-74,FARMACIA JURANDY LTDA,RUA 15 DE NOVEMBRO 15,CENTRO,2013-07-05 00:00:00,True,pendente,"RUA 15 DE NOVEMBRO 15, CENTRO, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,61.585.865/1179-38,RAIA DROGASIL S/A,RUA XV DE NOVEMBRO 186,CENTRO,2015-05-29 00:00:00,True,pendente,"RUA XV DE NOVEMBRO 186, CENTRO, IBIUNA, SP, Brasil",,
,SP,3519709,IBIUNA,69.306.686/0001-40,DROGARIA MARECHAL DE IBIUNA LTDA,RUA CAPITAO CARDOSO DE MELO 31,CENTRO,2012-11-20 00:00:00,True,pendente,"RUA CAPITAO CARDOSO DE MELO 31, CENTRO, IBIUNA, SP, Brasil",,
,SP,3519808,ICEM,04.569.370/0001-03,OLIVEIRA & CRUZ ICEM LTDA,RUA OVIDIO CUSTODIO MOREIRA 83,CENTRO,2013-09-12 00:00:00,True,pendente,"RUA OVIDIO CUSTODIO MOREIRA 83, CENTRO, ICEM, SP, Brasil",,
,SP,3519808,ICEM,50.553.957/0001-33,DROGARIA LA VITA LTDA.,AVE SIMPLICIANO CUSTODIO DA SILVEIRA 289,CENTRO,2014-12-22 00:00:00,True,pendente,"AVE SIMPLICIANO CUSTODIO DA SILVEIRA 289, CENTRO, ICEM, SP, Brasil",,
,SP,3519907,IEPE,00.178.551/0001-40,MARCOS A A DE LIMA,RUA SAO PAULO 369,CENTRO,2009-11-19 00:00:00,True,pendente,"RUA SAO PAULO 369, CENTRO, IEPE, SP, Brasil",,
,SP,3519907,IEPE,11.859.208/0001-87,SANDRO ROBERTO LUIZETI,RUA SAO PAULO 419,CENTRO,2012-12-20 00:00:00,True,pendente,"RUA SAO PAULO 419, CENTRO, IEPE, SP, Brasil",,
,SP,3519907,IEPE,20.060.904/0001-10,JOAO FRANCISCO MONTOIA JUNIOR,RUA SAO PAULO 728,CENTRO,2014-09-24 00:00:00,True,pendente,"RUA SAO PAULO 728, CENTRO, IEPE, SP, Brasil",,
,SP,3519907,IEPE,21.073.874/0001-49,BEATRIZ LINO ALVES,RUA ALAGOAS 244,CENTRO,2015-04-28 00:00:00,True,pendente,"RUA ALAGOAS 244, CENTRO, IEPE, SP, Brasil",,
,SP,3519907,IEPE,49.344.625/0001-60,FARMACIA DROGAMARTA LTDA,RUA MINAS GERAIS 233,CENTRO,2009-04-23 00:00:00,True,pendente,"RUA MINAS GERAIS 233, CENTRO, IEPE, SP, Brasil",,
,SP,3519907,IEPE,53.354.890/0001-04,J-ALVES DROGARIA LTDA,RUA MINAS GERAIS 589,CENTRO,2011-09-15 00:00:00,True,pendente,"RUA MINAS GERAIS 589, CENTRO, IEPE, SP, Brasil",,
,SP,3520004,IGARACU DO TIETE,04.352.962/0001-60,DROGARIA FERNANDES IGARACU LTDA,RUA PEREIRA DE REZENDE 599,CENTRO,2011-11-04 00:00:00,True,pendente,"RUA PEREIRA DE REZENDE 599, CENTRO, IGARACU DO TIETE, SP, Brasil",,
,SP,3520004,IGARACU DO TIETE,05.520.596/0001-74,MARCIA APARECIDA SERINO DROGARIA,RUA LEONOR TAVARES CONTI 111,COHAB,2011-09-02 00:00:00,True,pendente,"RUA LEONOR TAVARES CONTI 111, COHAB, IGARACU DO TIETE, SP, Brasil",,
,SP,3520004,IGARACU DO TIETE,11.797.398/0001-55,RUDNEI ROBERTO GIMENES & CIA LTDA,"COMERCIAL PROFESSORA CELIA TOLEDO PERASSOLI, Nº 19",VILA NOSSA SENHORA APARECIDA,2011-08-08 00:00:00,True,pendente,"COMERCIAL PROFESSORA CELIA TOLEDO PERASSOLI, Nº 19, VILA NOSSA SENHORA APARECIDA, IGARACU DO TIETE, SP, Brasil",,
,SP,3520004,IGARACU DO TIETE,47.582.069/0001-34,VALVERDE & MARSON LTDA,RUA PEREIRA DE REZENDE 900,CENTRO,2011-05-31 00:00:00,True,pendente,"RUA PEREIRA DE REZENDE 900, CENTRO, IGARACU DO TIETE, SP, Brasil",,
,SP,3520103,IGARAPAVA,01.297.352/0001-13,MARCELO & FACHIM LTDA,AVE DR. WANDERLEY RIBEIRO 992,CENTRO,2010-02-10 00:00:00,True,pendente,"AVE DR. WANDERLEY RIBEIRO 992, CENTRO, IGARAPAVA, SP, Brasil",,
,SP,3520103,IGARAPAVA,01.636.230/0001-04,DROGARIA HIPOLITO & HIPOLITO LTDA,AVE DR. WANDERLEY RIBEIRO 280,CENTRO,2011-01-14 16:59:56,True,pendente,"AVE DR. WANDERLEY RIBEIRO 280, CENTRO, IGARAPAVA, SP, Brasil",,
,SP,3520103,IGARAPAVA,05.515.229/0001-82,MARCIO AURELIO PONTIM,PRA RUI BARBOSA 50,CENTRO,2009-11-18 00:00:00,True,pendente,"PRA RUI BARBOSA 50, CENTRO, IGARAPAVA, SP, Brasil",,
,SP,3520103,IGARAPAVA,07.298.741/0001-40,DROGARIA PHRV LTDA,SALDANHA MARINHO,CENTRO,2014-03-13 00:00:00,False,sem_numero,"SALDANHA MARINHO, CENTRO, IGARAPAVA, SP, Brasil",,
,SP,3520103,IGARAPAVA,08.014.610/0001-56,TIAGO PAVAO RODRIGUES LTDA,"R. CEL FRANCISCO MARTINS, 328",CENTRO,2011-08-29 00:00:00,True,pendente,"R. CEL FRANCISCO MARTINS, 328, CENTRO, IGARAPAVA, SP, Brasil",,
,SP,3520103,IGARAPAVA,09.059.634/0001-94,LUCIA HELENA BARBOSA DA SILVEIRA LTDA,RUA CEL JOSE ALVES FERREIRA 1534,VILA MARILENE,2013-11-14 00:00:00,True,pendente,"RUA CEL JOSE ALVES FERREIRA 1534, VILA MARILENE, IGARAPAVA, SP, Brasil",,
,SP,3520103,IGARAPAVA,10.752.147/0002-72,BRUNO RICARDO LACERDA BISINOTO DROGARIA,"RUA CERQUEIRA CESAR, 480",CENTRO,2014-04-22 00:00:00,True,pendente,"RUA CERQUEIRA CESAR, 480, CENTRO, IGARAPAVA, SP, Brasil",,
,SP,3520103,IGARAPAVA,11.734.722/0001-96,CHARLES ALVES DE ARAUJO & CIA LTDA,RUA BERNARDINO DE CAMPOS 328,CENTRO,2010-08-24 15:04:07,True,pendente,"RUA BERNARDINO DE CAMPOS 328, CENTRO, IGARAPAVA, SP, Brasil",,
,SP,3520103,IGARAPAVA,18.580.868/0001-73,GMA - FARMACIA DE EMPREENDEDORES LTDA,"R BERNARDINO DE CAMPOS, 232, SALA: 02;",CENTRO,2014-09-03 00:00:00,True,pendente,"R BERNARDINO DE CAMPOS, 232, SALA: 02;, CENTRO, IGARAPAVA, SP, Brasil",,
,SP,3520103,IGARAPAVA,18.829.089/0001-69,DROGARIA BERTANHA LTDA,PRA SINHA JUNQUEIRA 167,CENTRO,2014-09-22 00:00:00,True,pendente,"PRA SINHA JUNQUEIRA 167, CENTRO, IGARAPAVA, SP, Brasil",,
